,ASIANPAINT.NS,AUROPHARMA.NS,BAJFINANCE.NS,HDFCBANK.NS,HINDUNILVR.NS,ICICIBANK.NS,INFY.NS,KOTAKBANK.NS,MARUTI.NS,PIDILITIND.NS,TECHM.NS,TIINDIA.NS,YESBANK.NS,Pf_Value,Pf_Value_Pct,Pf_Value_Pct_100
2023-01-23,24308.0771484375,1318.3715515136719,51960.64636230469,12880.66796875,49149.21875,25519.207763671875,70985.66284179688,4267.874267578125,49032.9228515625,13041.143188476562,9712.611694335938,257899.6826171875,36.29999923706055,570112.3870048523,1.6546352774637307,165.46352774637307
2023-01-24,24536.3642578125,1295.8985595703125,51890.196533203125,13053.1181640625,49226.8359375,25491.395874023438,71164.49584960938,4211.64697265625,50673.943359375,12893.662353515625,9760.9326171875,262987.353515625,36.400001525878906,577222.2439956665,1.6752701916716608,167.5270191671661
2023-01-25,24225.576416015625,1235.2803039550781,51365.97839355469,12692.435546875,49640.44921875,25039.092407226562,70756.3720703125,4186.644287109375,51170.84765625,12530.776489257812,9583.603515625,256140.6982421875,35.79999923706055,568603.5545463562,1.6502561980567283,165.02561980567282
2023-01-26,24225.576416015625,1235.2803039550781,51365.97839355469,12692.435546875,49640.44921875,25039.092407226562,70756.3720703125,4186.644287109375,51170.84765625,12530.776489257812,9583.603515625,256140.6982421875,35.79999923706055,568603.5545463562,1.6502561980567283,165.02561980567282
2023-01-27,23768.56494140625,1231.1406555175781,51054.02160644531,12439.5341796875,49447.3681640625,23923.707275390625,69662.70751953125,4098.834228515625,50899.3828125,12397.365234375,9391.683959960938,265668.212890625,35.0,574017.5234680176,1.6659691419833387,166.59691419833388
2023-01-28,23768.56494140625,1231.1406555175781,51054.02160644531,12439.5341796875,49447.3681640625,23923.707275390625,69662.70751953125,4098.834228515625,50899.3828125,12397.365234375,9391.683959960938,265668.212890625,35.0,574017.5234680176,1.6659691419833387,166.59691419833388
2023-01-29,23768.56494140625,1231.1406555175781,51054.02160644531,12439.5341796875,49447.3681640625,23923.707275390625,69662.70751953125,4098.834228515625,50899.3828125,12397.365234375,9391.683959960938,265668.212890625,35.0,574017.5234680176,1.6659691419833387,166.59691419833388
2023-01-30,24148.751220703125,1216.3556213378906,53368.00598144531,12426.8310546875,48614.453125,24108.140258789062,70563.78173828125,4130.2972412109375,51362.5078125,12358.126708984375,9446.387329101562,257810.009765625,34.20000076293945,569587.847858429,1.6531129092502588,165.31129092502587
2023-01-31,23796.498779296875,1206.8932800292969,52168.03527832031,12344.83984375,48777.2509765625,24354.054565429688,70332.20825195312,4141.66259765625,51818.625,12337.292236328125,9254.013671875,260107.1533203125,34.5,570673.0278015137,1.6562624233761618,165.6262423376162
2023-02-01,23952.76611328125,1220.3475952148438,51554.74548339844,12529.994140625,48729.931640625,24823.921508789062,71127.81982421875,4174.44140625,51082.0078125,12530.776489257812,9333.790283203125,260799.7802734375,33.79999923706055,571894.1225700378,1.6598064026461814,165.98064026461813
2023-02-02,23620.1572265625,1212.5115051269531,50672.493896484375,12343.6845703125,49877.0751953125,25115.209350585938,72625.0244140625,4215.2362060546875,51672.123046875,12401.6943359375,9269.057006835938,268070.01953125,33.70000076293945,581127.9862861633,1.6866058144819103,168.66058144819104
2023-02-03,24098.11962890625,1195.2131652832031,53301.09375,12770.578125,50140.1953125,25287.9345703125,73342.67578125,4259.619873046875,52092.427734375,12672.845947265625,9220.280151367188,268060.0341796875,32.900001525878906,586473.91822052,1.70212129488741,170.212129488741
2023-02-04,24098.11962890625,1195.2131652832031,53301.09375,12770.578125,50140.1953125,25287.9345703125,73342.67578125,4259.619873046875,52092.427734375,12672.845947265625,9220.280151367188,268060.0341796875,32.900001525878906,586473.91822052,1.70212129488741,170.212129488741
2023-02-05,24098.11962890625,1195.2131652832031,53301.09375,12770.578125,50140.1953125,25287.9345703125,73342.67578125,4259.619873046875,52092.427734375,12672.845947265625,9220.280151367188,268060.0341796875,32.900001525878906,586473.91822052,1.70212129488741,170.212129488741
2023-02-06,24043.994384765625,1227.1485900878906,54098.27819824219,12716.30078125,49929.1357421875,24992.254028320312,71987.6220703125,4179.94482421875,51892.611328125,12628.194702148438,9166.031494140625,266296.044921875,33.29999923706055,583190.8610649109,1.6925928890652886,169.25928890652887
2023-02-07,24077.60595703125,1237.941650390625,54597.67272949219,12735.162109375,49240.087890625,24964.442138671875,71645.99609375,4247.8956298828125,51044.724609375,12530.2353515625,9139.591674804688,257540.9423828125,33.70000076293945,573035.9982185364,1.6631204645286262,166.3120464528626
2023-02-08,24143.51513671875,1316.0059204101562,56291.29211425781,12733.6240234375,48891.7822265625,25150.338134765625,72934.55810546875,4224.2083740234375,51465.615234375,12630.629150390625,9217.999877929688,253634.2529296875,34.20000076293945,572668.0212287903,1.6620524861397903,166.20524861397902
2023-02-09,24571.283203125,1303.8824157714844,57207.227783203125,12707.0634765625,48965.6005859375,25200.108032226562,74149.74975585938,4237.128662109375,51270.462890625,12597.61572265625,9263.131103515625,250938.5009765625,33.70000076293945,572445.4546089172,1.6614065317819793,166.14065317819794
2023-02-10,24483.9814453125,1386.38232421875,57034.40734863281,12757.4892578125,48791.455078125,24996.64306640625,73762.26196289062,4239.88037109375,51329.58984375,12535.37548828125,9275.439453125,254586.0107421875,34.099998474121094,575213.0163803101,1.6694388170714896,166.94388170714896
2023-02-11,24483.9814453125,1386.38232421875,57034.40734863281,12757.4892578125,48791.455078125,24996.64306640625,73762.26196289062,4239.88037109375,51329.58984375,12535.37548828125,9275.439453125,254586.0107421875,34.099998474121094,575213.0163803101,1.6694388170714896,166.94388170714896
2023-02-12,24483.9814453125,1386.38232421875,57034.40734863281,12757.4892578125,48791.455078125,24996.64306640625,73762.26196289062,4239.88037109375,51329.58984375,12535.37548828125,9275.439453125,254586.0107421875,34.099998474121094,575213.0163803101,1.6694388170714896,166.94388170714896
2023-02-13,24363.07470703125,1397.6186828613281,56236.78894042969,12767.1123046875,48857.705078125,24902.96630859375,71877.55737304688,4244.0679931640625,51318.521484375,12458.523193359375,9140.048217773438,251850.3662109375,33.400001525878906,569447.7504959106,1.652706305142742,165.2706305142742
2023-02-14,24243.040283203125,1398.062255859375,57240.01647949219,12885.2880859375,48831.2060546875,25331.845092773438,73060.65673828125,4235.8128662109375,51114.6328125,12426.86328125,9227.117919921875,247290.91796875,32.79999923706055,567318.2598381042,1.6465258915159706,164.65258915159706
2023-02-15,24322.915283203125,1401.6107482910156,57516.97082519531,12859.11328125,48241.5380859375,25492.85888671875,73234.91821289062,4272.0615234375,51527.654296875,12509.126953125,9768.228149414062,242528.3203125,32.79999923706055,563708.116558075,1.6360481847269333,163.60481847269332
2023-02-16,24495.767578125,1419.0568542480469,57050.35949707031,12812.53515625,47837.3974609375,25453.339233398438,73452.734375,4277.923095703125,51293.1796875,12538.623657226562,10304.77783203125,241316.4794921875,32.5,562284.6739196777,1.6319169319097269,163.1916931909727
2023-02-17,24737.150390625,1408.3446350097656,56867.794189453125,12748.251953125,47617.8125,25254.266967773438,72627.31323242188,4209.2545166015625,51308.61328125,12627.11376953125,10295.203857421875,241535.888671875,32.20000076293945,561269.2079658508,1.6289697484621042,162.8969748462104
2023-02-18,24737.150390625,1408.3446350097656,56867.794189453125,12748.251953125,47617.8125,25254.266967773438,72627.31323242188,4209.2545166015625,51308.61328125,12627.11376953125,10295.203857421875,241535.888671875,32.20000076293945,561269.2079658508,1.6289697484621042,162.8969748462104
2023-02-19,24737.150390625,1408.3446350097656,56867.794189453125,12748.251953125,47617.8125,25254.266967773438,72627.31323242188,4209.2545166015625,51308.61328125,12627.11376953125,10295.203857421875,241535.888671875,32.20000076293945,561269.2079658508,1.6289697484621042,162.8969748462104
2023-02-20,24666.87744140625,1383.3498229980469,56430.87890625,12628.537109375,47541.142578125,24945.411987304688,73023.974609375,4156.73583984375,50643.943359375,12556.485229492188,10431.964111328125,246497.998046875,33.20000076293945,564940.499042511,1.6396249242971592,163.96249242971592
2023-02-21,24593.11083984375,1368.7694091796875,56535.897216796875,12675.8837890625,47630.107421875,25006.891479492188,72430.13305664062,4139.7484130859375,50505.29296875,12620.347534179688,10343.06884765625,254113.1591796875,33.400001525878906,571995.8101577759,1.6601015301925859,166.01015301925858
2023-02-22,24408.468017578125,1399.2691955566406,54935.33752441406,12427.2158203125,47211.767578125,24569.225463867188,71618.47534179688,4068.806396484375,50441.80078125,12419.014770507812,10263.29345703125,250901.5380859375,32.599998474121094,564696.8124313354,1.6389176734591009,163.8917673459101
2023-02-23,23622.774169921875,1391.384033203125,54968.126220703125,12342.9150390625,47147.40234375,24583.862915039062,71109.47265625,4084.5977783203125,50659.08984375,12275.593139648438,10291.556396484375,249091.2353515625,32.79999923706055,561600.8098869324,1.6299321556105943,162.99321556105943
2023-02-24,23906.93115234375,1396.2937316894531,55268.56384277344,12232.8232421875,47025.302734375,24582.401733398438,71107.18383789062,4061.0302734375,50450.830078125,12316.455078125,10202.207641601562,254442.28515625,32.29999923706055,567024.6085014343,1.645673628221919,164.5673628221919
2023-02-25,23906.93115234375,1396.2937316894531,55268.56384277344,12232.8232421875,47025.302734375,24582.401733398438,71107.18383789062,4061.0302734375,50450.830078125,12316.455078125,10202.207641601562,254442.28515625,32.29999923706055,567024.6085014343,1.645673628221919,164.5673628221919
2023-02-26,23906.93115234375,1396.2937316894531,55268.56384277344,12232.8232421875,47025.302734375,24582.401733398438,71107.18383789062,4061.0302734375,50450.830078125,12316.455078125,10202.207641601562,254442.28515625,32.29999923706055,567024.6085014343,1.645673628221919,164.5673628221919
2023-02-27,24006.4541015625,1363.4134826660156,54898.560791015625,12263.234375,46721.484375,25071.296997070312,69211.01684570312,4129.579833984375,50285.970703125,12337.83203125,10156.166381835938,265358.8623046875,32.79999923706055,575836.6722221375,1.671248851339128,167.12488513391278
2023-02-28,24695.246337890625,1376.952392578125,54168.29406738281,12314.814453125,46579.5068359375,25025.919799804688,68213.64135742188,4137.475341796875,50240.232421875,12452.299438476562,10031.260986328125,276459.9609375,34.900001525878906,585730.5043716431,1.699963687355728,169.9963687355728
2023-03-01,24800.8798828125,1379.6303100585938,54547.152099609375,12302.8828125,46685.5126953125,25068.369140625,68603.43017578125,4174.92041015625,51054.6328125,12488.56103515625,10274.237060546875,277572.0458984375,36.599998474121094,588988.8543319702,1.7094203855674686,170.94203855674687
2023-03-02,24739.767333984375,1377.3987121582031,53910.384521484375,12198.1796875,46479.189453125,25001.035766601562,67507.45849609375,4119.410888671875,49799.841796875,12501.549682617188,10118.331298828125,280429.638671875,35.0,588217.1863098145,1.7071807760430069,170.71807760430067
2023-03-03,24695.68798828125,1368.6207275390625,54061.49597167969,12440.3037109375,46775.4345703125,25426.9921875,67835.3271484375,4189.515380859375,50105.671875,12549.44775390625,9893.5888671875,270001.806640625,33.70000076293945,579377.5928230286,1.681525653377605,168.1525653377605
2023-03-04,24695.68798828125,1368.6207275390625,54061.49597167969,12440.3037109375,46775.4345703125,25426.9921875,67835.3271484375,4189.515380859375,50105.671875,12549.44775390625,9893.5888671875,270001.806640625,33.70000076293945,579377.5928230286,1.681525653377605,168.1525653377605
2023-03-05,24695.68798828125,1368.6207275390625,54061.49597167969,12440.3037109375,46775.4345703125,25426.9921875,67835.3271484375,4189.515380859375,50105.671875,12549.44775390625,9893.5888671875,270001.806640625,33.70000076293945,579377.5928230286,1.681525653377605,168.1525653377605
2023-03-06,25007.34375,1389.1522521972656,54369.90966796875,12528.0693359375,47037.6123046875,25403.5693359375,69126.18408203125,4189.515380859375,50281.599609375,12723.990844726562,9938.263549804688,275642.08984375,33.79999923706055,587671.0999565125,1.7055958714429473,170.55958714429474
2023-03-07,25007.34375,1389.1522521972656,54369.90966796875,12528.0693359375,47037.6123046875,25403.5693359375,69126.18408203125,4189.515380859375,50281.599609375,12723.990844726562,9938.263549804688,275642.08984375,33.79999923706055,587671.0999565125,1.7055958714429473,170.55958714429474
2023-03-08,24963.695068359375,1374.869384765625,53146.8896484375,12553.08984375,47042.34375,25530.917358398438,68449.79858398438,4163.6744384765625,50645.40234375,12708.295166015625,9831.136474609375,278664.208984375,33.400001525878906,589107.7210464478,1.709765372036056,170.9765372036056
2023-03-09,24911.312255859375,1361.33056640625,52300.07995605469,12554.244140625,46593.7060546875,25058.124389648438,67885.77270507812,4107.4478759765625,49760.2265625,12494.24365234375,9664.290771484375,274165.91796875,33.099998474121094,580889.7968978882,1.685914518215523,168.5914518215523
2023-03-10,24707.467529296875,1349.4281616210938,52059.46838378906,12230.515625,46670.37109375,24668.763427734375,67479.93774414062,4065.8155517578125,50107.423828125,12521.03466796875,9675.68603515625,269473.14453125,33.0,575042.0565795898,1.6689426410126147,166.89426410126146
2023-03-11,24707.467529296875,1349.4281616210938,52059.46838378906,12230.515625,46670.37109375,24668.763427734375,67479.93774414062,4065.8155517578125,50107.423828125,12521.03466796875,9675.68603515625,269473.14453125,33.0,575042.0565795898,1.6689426410126147,166.89426410126146
2023-03-12,24707.467529296875,1349.4281616210938,52059.46838378906,12230.515625,46670.37109375,24668.763427734375,67479.93774414062,4065.8155517578125,50107.423828125,12521.03466796875,9675.68603515625,269473.14453125,33.0,575042.0565795898,1.6689426410126147,166.89426410126146
2023-03-13,24305.89306640625,1334.9965209960938,51699.64416503906,12075.771484375,46474.453125,24251.590576171875,65808.47778320312,4005.0428466796875,49623.046875,12407.65087890625,10337.1435546875,269797.314453125,31.299999237060547,572152.3253288269,1.6605557836509957,166.05557836509956
2023-03-14,23968.918212890625,1340.3526306152344,50795.67810058594,12043.4365234375,46234.990234375,24308.677368164062,65116.046142578125,3943.6710205078125,49586.630859375,12460.14794921875,10168.475341796875,269916.9921875,31.100000381469727,569915.1165714264,1.6540627401433932,165.40627401433932
2023-03-15,24683.025146484375,1363.8597106933594,50682.23327636719,11870.6005859375,45546.89453125,24178.4033203125,65099.993896484375,3986.021484375,49369.927734375,12509.939331054688,10160.269165039062,267378.61328125,30.700000762939453,566860.481464386,1.6451972828702375,164.51972828702375
2023-03-16,25257.8935546875,1408.196044921875,50649.88952636719,11947.587890625,46554.90234375,24119.853515625,64386.920166015625,3980.2789306640625,49151.47265625,12670.949951171875,10190.812377929688,266062.060546875,29.799999237060547,566410.6175041199,1.643891644200244,164.3891644200244
2023-03-17,24990.756591796875,1421.73486328125,50802.76428222656,12107.3349609375,46328.69140625,24481.39892578125,65148.138427734375,4050.9814453125,48448.9306640625,12718.03564453125,10276.513671875,254362.5,30.100000381469727,555167.8808841705,1.6112618872424405,161.12618872424406
2023-03-18,24990.756591796875,1421.73486328125,50802.76428222656,12107.3349609375,46328.69140625,24481.39892578125,65148.138427734375,4050.9814453125,48448.9306640625,12718.03564453125,10276.513671875,254362.5,30.100000381469727,555167.8808841705,1.6112618872424405,161.12618872424406
2023-03-19,24990.756591796875,1421.73486328125,50802.76428222656,12107.3349609375,46328.69140625,24481.39892578125,65148.138427734375,4050.9814453125,48448.9306640625,12718.03564453125,10276.513671875,254362.5,30.100000381469727,555167.8808841705,1.6112618872424405,161.12618872424406
2023-03-20,24925.2802734375,1411.3202819824219,49193.79455566406,12023.4189453125,47536.4013671875,24487.25830078125,64366.290283203125,4066.6527099609375,47882.408203125,12839.80908203125,10111.034545898438,253509.716796875,30.700000762939453,552384.0853462219,1.6031824867464526,160.31824867464525
2023-03-21,24785.1650390625,1392.4253540039062,50605.57067871094,12159.685546875,46616.42578125,24954.197387695312,63772.4609375,4083.8800048828125,47933.677734375,12764.310302734375,9989.319458007812,248263.4033203125,30.5,547351.0215454102,1.5885750424804188,158.8575042480419
2023-03-22,24791.712890625,1424.5617370605469,51705.41198730469,12131.5859375,46876.708984375,25182.542724609375,63705.963134765625,4079.8128662109375,48073.48828125,12864.976684570312,10025.333251953125,247714.8193359375,30.600000381469727,548607.5178165436,1.592221767413272,159.2221767413272
2023-03-23,24424.61572265625,1446.5810852050781,51695.21667480469,12034.1982421875,47042.34375,25043.485107421875,63031.866455078125,4018.9200439453125,48660.6826171875,12816.537475585938,10023.966064453125,247355.76171875,30.399999618530273,547624.5749568939,1.5893689756333003,158.93689756333004
2023-03-24,24430.726318359375,1489.1318664550781,50066.30126953125,12014.951171875,46960.947265625,24954.197387695312,63311.5966796875,4048.7083740234375,48018.146484375,12797.326416015625,10046.7578125,254477.2216796875,30.100000381469727,552646.1127262115,1.6039429679366086,160.39429679366086
2023-03-25,24430.726318359375,1489.1318664550781,50066.30126953125,12014.951171875,46960.947265625,24954.197387695312,63311.5966796875,4048.7083740234375,48018.146484375,12797.326416015625,10046.7578125,254477.2216796875,30.100000381469727,552646.1127262115,1.6039429679366086,160.39429679366086
2023-03-26,24430.726318359375,1489.1318664550781,50066.30126953125,12014.951171875,46960.947265625,24954.197387695312,63311.5966796875,4048.7083740234375,48018.146484375,12797.326416015625,10046.7578125,254477.2216796875,30.100000381469727,552646.1127262115,1.6039429679366086,160.39429679366086
2023-03-27,24476.5634765625,1521.7144775390625,49568.22509765625,12067.3017578125,47305.4638671875,24845.875854492188,63692.19970703125,4079.9322509765625,48224.654296875,12729.6748046875,10056.3330078125,248901.7333984375,30.100000381469727,547499.7719974518,1.5890067604207705,158.90067604207704
2023-03-28,24308.0771484375,1521.8634338378906,49048.890380859375,12165.4599609375,46998.80859375,25022.991943359375,63171.728515625,4064.8582763671875,47819.49609375,12643.078002929688,9758.197631835938,253215.5029296875,29.5,549768.452911377,1.5955911454631837,159.55911454631837
2023-03-29,24186.293701171875,1516.50732421875,49853.155517578125,12223.9697265625,47908.3837890625,24913.211059570312,63444.586181640625,4117.8555908203125,48323.3935546875,12530.2353515625,9856.664428710938,256397.1923828125,29.899999618530273,555301.348608017,1.6116492501717734,161.16492501717735
2023-03-30,24186.293701171875,1516.50732421875,49853.155517578125,12223.9697265625,47908.3837890625,24913.211059570312,63444.586181640625,4117.8555908203125,48323.3935546875,12530.2353515625,9856.664428710938,256397.1923828125,29.899999618530273,555301.348608017,1.6116492501717734,161.16492501717735
2023-03-31,24109.033447265625,1541.6508178710938,49778.26171875,12391.4169921875,48466.806640625,25681.6845703125,65480.60302734375,4146.0889892578125,48305.044921875,12734.813598632812,10045.846557617188,253998.486328125,30.100000381469727,556709.8376102448,1.6157371031006484,161.57371031006485
2023-04-01,24109.033447265625,1541.6508178710938,49778.26171875,12391.4169921875,48466.806640625,25681.6845703125,65480.60302734375,4146.0889892578125,48305.044921875,12734.813598632812,10045.846557617188,253998.486328125,30.100000381469727,556709.8376102448,1.6157371031006484,161.57371031006485
2023-04-02,24109.033447265625,1541.6508178710938,49778.26171875,12391.4169921875,48466.806640625,25681.6845703125,65480.60302734375,4146.0889892578125,48305.044921875,12734.813598632812,10045.846557617188,253998.486328125,30.100000381469727,556709.8376102448,1.6157371031006484,161.57371031006485
2023-04-03,24243.040283203125,1548.3458862304688,50649.45007324219,12399.1162109375,48007.7685546875,25873.436279296875,64696.453857421875,4176.8345947265625,49533.62109375,12597.345825195312,10058.154907226562,255519.5068359375,30.700000762939453,559333.7744026184,1.6233525460930482,162.33525460930483
2023-04-04,24243.040283203125,1548.3458862304688,50649.45007324219,12399.1162109375,48007.7685546875,25873.436279296875,64696.453857421875,4176.8345947265625,49533.62109375,12597.345825195312,10058.154907226562,255519.5068359375,30.700000762939453,559333.7744026184,1.6233525460930482,162.33525460930483
2023-04-05,24518.0302734375,1551.7679443359375,51059.33349609375,12731.6982421875,48890.8349609375,25896.857299804688,65278.839111328125,4191.668701171875,49207.39453125,12569.473876953125,10060.890502929688,259035.3759765625,30.5,565022.6649169922,1.6398633940403524,163.98633940403525
2023-04-06,24529.81640625,1592.2359008789062,52573.93615722656,12828.7021484375,48559.5703125,25615.816040039062,65203.173828125,4204.1103515625,49612.845703125,12621.429809570312,9962.880859375,259115.1123046875,30.799999237060547,566450.4298210144,1.6440071913546521,164.4007191354652
2023-04-07,24529.81640625,1592.2359008789062,52573.93615722656,12828.7021484375,48559.5703125,25615.816040039062,65203.173828125,4204.1103515625,49612.845703125,12621.429809570312,9962.880859375,259115.1123046875,30.799999237060547,566450.4298210144,1.6440071913546521,164.4007191354652
2023-04-08,24529.81640625,1592.2359008789062,52573.93615722656,12828.7021484375,48559.5703125,25615.816040039062,65203.173828125,4204.1103515625,49612.845703125,12621.429809570312,9962.880859375,259115.1123046875,30.799999237060547,566450.4298210144,1.6440071913546521,164.4007191354652
2023-04-09,24529.81640625,1592.2359008789062,52573.93615722656,12828.7021484375,48559.5703125,25615.816040039062,65203.173828125,4204.1103515625,49612.845703125,12621.429809570312,9962.880859375,259115.1123046875,30.799999237060547,566450.4298210144,1.6440071913546521,164.4007191354652
2023-04-10,24237.362548828125,1609.048095703125,51657.55554199219,12767.8818359375,47932.98828125,25424.064331054688,65464.55078125,4209.374267578125,49720.6171875,12749.427001953125,10095.081176757812,256925.8056640625,30.399999618530273,562824.1567134857,1.6334826710211132,163.34826710211132
2023-04-11,24040.5029296875,1614.7018432617188,51736.87683105469,12805.220703125,48228.2958984375,25817.816162109375,64480.938720703125,4418.0123291015625,50445.29296875,12697.739624023438,10013.02490234375,256935.8154296875,30.399999618530273,563264.6383419037,1.634761079380707,163.4761079380707
2023-04-12,24328.15576171875,1671.0888061523438,51907.03308105469,12971.5126953125,47872.4072265625,26059.3359375,65496.6552734375,4412.150390625,50221.013671875,12706.67041015625,10119.24072265625,262880.2978515625,30.799999237060547,570676.3618278503,1.656272099709668,165.62720997096682
2023-04-13,24528.94189453125,1684.03271484375,52328.001708984375,13029.6376953125,48009.658203125,26318.419189453125,63703.668212890625,4473.043212890625,50510.830078125,12719.659057617188,9909.087524414062,259179.9560546875,30.700000762939453,566425.6355476379,1.6439352310178081,164.3935231017808
2023-04-14,24528.94189453125,1684.03271484375,52328.001708984375,13029.6376953125,48009.658203125,26318.419189453125,63703.668212890625,4473.043212890625,50510.830078125,12719.659057617188,9909.087524414062,259179.9560546875,30.700000762939453,566425.6355476379,1.6439352310178081,164.3935231017808
2023-04-15,24528.94189453125,1684.03271484375,52328.001708984375,13029.6376953125,48009.658203125,26318.419189453125,63703.668212890625,4473.043212890625,50510.830078125,12719.659057617188,9909.087524414062,259179.9560546875,30.700000762939453,566425.6355476379,1.6439352310178081,164.3935231017808
2023-04-16,24528.94189453125,1684.03271484375,52328.001708984375,13029.6376953125,48009.658203125,26318.419189453125,63703.668212890625,4473.043212890625,50510.830078125,12719.659057617188,9909.087524414062,259179.9560546875,30.700000762939453,566425.6355476379,1.6439352310178081,164.3935231017808
2023-04-17,24820.086181640625,1662.0133666992188,52833.15856933594,12831.0126953125,48305.9033203125,26385.752563476562,57701.07421875,4534.4146728515625,50533.259765625,12825.197021484375,9390.316772460938,270046.6552734375,30.700000762939453,571899.5444221497,1.6598221384694645,165.98221384694645
2023-04-18,24920.4814453125,1718.2520141601562,52427.25769042969,12776.7353515625,48101.4697265625,26255.478515625,57749.224853515625,4518.02490234375,50871.134765625,13165.08251953125,9347.00927734375,269353.4423828125,33.29999923706055,571236.8934440613,1.6578989287480423,165.78989287480422
2023-04-19,24528.5068359375,1747.710205078125,52711.7431640625,12823.697265625,47922.5830078125,26110.567016601562,56504.217529296875,4509.889892578125,50564.1328125,13035.731811523438,9243.984985351562,271517.8466796875,33.099998474121094,571253.7112045288,1.6579477388781005,165.79477388781007
2023-04-20,24826.634033203125,1728.0714111328125,52401.12121582031,12871.4306640625,47184.326171875,26183.757934570312,56100.68359375,4507.736572265625,50766.26953125,13033.026123046875,9316.011352539062,262870.361328125,33.0,561822.4299316406,1.6305753627264647,163.05753627264647
2023-04-21,25160.5546875,1749.94189453125,52624.44580078125,12892.2158203125,47285.5908203125,25927.597045898438,56281.817626953125,4530.8258056640625,49856.349609375,13206.484252929688,9105.858764648438,258910.64453125,32.400001525878906,557564.7266616821,1.6182182447405578,161.82182447405577
2023-04-22,25160.5546875,1749.94189453125,52624.44580078125,12892.2158203125,47285.5908203125,25927.597045898438,56281.817626953125,4530.8258056640625,49856.349609375,13206.484252929688,9105.858764648438,258910.64453125,32.400001525878906,557564.7266616821,1.6182182447405578,161.82182447405577
2023-04-23,25160.5546875,1749.94189453125,52624.44580078125,12892.2158203125,47285.5908203125,25927.597045898438,56281.817626953125,4530.8258056640625,49856.349609375,13206.484252929688,9105.858764648438,258910.64453125,32.400001525878906,557564.7266616821,1.6182182447405578,161.82182447405577
2023-04-24,25239.122314453125,1754.5543212890625,52587.66906738281,12996.5341796875,47319.658203125,26486.753540039062,56233.6669921875,4539.4390869140625,49318.6640625,13103.6533203125,9172.869873046875,255185.3515625,31.399999618530273,553969.336523056,1.607783355944561,160.77833559445608
2023-04-25,25299.358154296875,1786.8392944335938,53841.71447753906,12811.765625,47143.6181640625,26741.44775390625,56169.4580078125,4520.4173583984375,49334.689453125,13050.615112304688,9089.90234375,249844.2626953125,31.100000381469727,549665.1884403229,1.5952914413335957,159.52914413335958
2023-04-26,25404.119384765625,1825.3731079101562,53670.65734863281,12870.66015625,47528.837890625,26785.360107421875,56290.985107421875,4494.816650390625,49556.05078125,13052.7783203125,9083.521118164062,250736.9384765625,31.0,551331.098449707,1.6001264063921314,160.01264063921315
2023-04-27,25316.38037109375,1837.2755126953125,54947.74108886719,12941.4873046875,46736.62109375,26884.894409179688,57148.504638671875,4566.595458984375,49766.05078125,12930.734985351562,9145.97412109375,252098.388671875,31.200000762939453,554351.8484382629,1.6088935189990363,160.88935189990363
2023-04-28,25337.33349609375,1835.936279296875,55657.18322753906,12992.298828125,46516.09375,26864.403076171875,57446.56982421875,4637.058837890625,50037.515625,13093.369018554688,9333.333129882812,258247.36328125,31.399999618530273,562029.858373642,1.6311773816011779,163.1177381601178
2023-04-29,25337.33349609375,1835.936279296875,55657.18322753906,12992.298828125,46516.09375,26864.403076171875,57446.56982421875,4637.058837890625,50037.515625,13093.369018554688,9333.333129882812,258247.36328125,31.399999618530273,562029.858373642,1.6311773816011779,163.1177381601178
2023-04-30,25337.33349609375,1835.936279296875,55657.18322753906,12992.298828125,46516.09375,26864.403076171875,57446.56982421875,4637.058837890625,50037.515625,13093.369018554688,9333.333129882812,258247.36328125,31.399999618530273,562029.858373642,1.6311773816011779,163.1177381601178
2023-05-01,25337.33349609375,1835.936279296875,55657.18322753906,12992.298828125,46516.09375,26864.403076171875,57446.56982421875,4637.058837890625,50037.515625,13093.369018554688,9333.333129882812,258247.36328125,31.399999618530273,562029.858373642,1.6311773816011779,163.1177381601178
2023-05-02,25312.888916015625,1836.8291015625,55382.89306640625,12989.6044921875,46410.0830078125,26994.677124023438,58579.217529296875,4596.6236572265625,51128.61328125,13096.07470703125,9604.571533203125,257564.208984375,31.899999618530273,563528.1854000092,1.6355259711275854,163.55259711275855
2023-05-03,25576.09716796875,1834.597412109375,54772.26745605469,13035.02734375,47059.375,27016.635131835938,58198.614501953125,4620.071044921875,51247.740234375,13335.293823242188,9478.29833984375,253933.6181640625,32.29999923706055,560139.9356193542,1.6256922651009829,162.56922651009828
2023-05-04,26040.09375,1822.5463256835938,56633.389892578125,13301.787109375,47452.1728515625,26982.969360351562,58400.37841796875,4659.9085693359375,51266.96484375,13341.787475585938,9531.633911132812,255464.6484375,32.099998474121094,564930.3809432983,1.639595558571594,163.9595558571594
2023-05-05,26302.866943359375,1782.5245971679688,56629.83581542969,12515.3662109375,47338.5888671875,27136.664428710938,57737.75634765625,4614.687744140625,52129.41796875,13379.403930664062,9449.122924804688,263299.21875,31.899999618530273,572347.3545284271,1.6611218162458836,166.11218162458837
2023-05-06,26302.866943359375,1782.5245971679688,56629.83581542969,12515.3662109375,47338.5888671875,27136.664428710938,57737.75634765625,4614.687744140625,52129.41796875,13379.403930664062,9449.122924804688,263299.21875,31.899999618530273,572347.3545284271,1.6611218162458836,166.11218162458837
